,x,y,trip,heading,oneway
2629,106.69566484615382,10.786652956043953,175,311.6287731908239,1.0
2630,106.69550373134324,10.786794529850747,175,315.82729465498716,1.0
2631,106.69535792753622,10.786942913043475,175,311.08133468156984,1.0
2632,106.69518094444445,10.787095462962963,175,316.1501950820418,1.0
2633,106.695023125,10.787257895833337,175,320.37432153878945,1.0
2634,106.6947721823362,10.787557537037038,175,320.37432153878945,1.0
2635,106.69579648256858,10.78477710183487,176,306.4936916018522,0.0
2636,106.69560550000028,10.784916795918367,176,309.5990378273809,0.0
2637,106.6954233830273,10.785065752293574,176,308.49057446961325,0.0
2638,106.69524905882344,10.785202806149735,176,309.37590084201577,0.0
2639,106.69507889729738,10.785340883783789,176,306.5925477199845,0.0
2640,106.69491070940173,10.785464349002847,176,308.13902238110734,0.0
2641,106.69473578491615,10.785600150837984,176,312.0840284425683,0.0
2642,106.69457828189928,10.785740781899113,176,310.4672812076655,0.0
2643,106.6944110913978,10.785881802419356,176,308.6234499347245,0.0
2644,106.6942289976077,10.786025647129184,176,308.8017219697857,0.0
2645,106.69404567148764,10.786171391528919,176,309.4921040012963,0.0
2646,106.69386466213585,10.786318879611649,176,308.96736526696117,0.0
2647,106.69370322359525,10.786447984831467,176,312.80028674905526,0.0
2648,106.69355346502054,10.786585099794245,176,307.1059573360253,0.0
2649,106.69338097021286,10.78671411276595,176,308.6325264856947,0.0
2650,106.6932074805492,10.786851204805489,176,310.07572416837877,0.0
2651,106.69303893932585,10.786991407865164,176,309.7102157201243,0.0
2652,106.69285275431028,10.787144293103442,176,308.85088307109265,0.0
2653,106.69265582432428,10.78730112725226,176,306.5923177207302,0.0
2654,106.6924701311828,10.787437440860208,176,310.08884565039085,0.0
2655,106.6922917896826,10.787585865079363,176,309.9883399829785,0.0
2656,106.69212391911765,10.787725078124993,176,310.9721763191887,0.0
2657,106.69196784076449,10.787859092356687,176,311.4233753559702,0.0
2658,106.69182333950614,10.787985153292176,176,308.1860450169747,0.0
2659,106.69167223239442,10.78810266197183,176,309.13680086076334,0.0
2660,106.69152792131966,10.788218769035533,176,307.31528873931353,0.0
2661,106.69135272934479,10.788350796296296,176,305.2482664466534,0.0
2662,106.69119013380279,10.788464403169014,176,309.5185340293458,0.0
2663,106.69104196441273,10.788585245551593,176,310.075163581956,0.0
2664,106.69088756024088,10.788713685240957,176,309.6733650513843,0.0
2665,106.69072858857149,10.788844052857131,176,305.78373203686346,0.0
2666,106.69054430407526,10.788975384012533,176,312.3009017436896,0.0
2667,106.69037675318077,10.789126127226458,176,307.71667272575246,0.0
2668,106.69021693969853,10.78924832412061,176,312.69113984957374,0.0
2669,106.69006971466663,10.789382604000004,176,308.5116398430896,0.0
2670,106.6899163984962,10.78950323057644,176,307.20463414249275,0.0
2671,106.68976352321985,10.789617978328168,176,308.7514337487628,0.0
2672,106.68962573125003,10.789727325000005,176,310.9991668855311,0.0
2673,106.68951042241389,10.789826426724137,176,311.24186905698633,0.0
2674,106.68939599712648,10.789925613505748,176,306.42795442883755,0.0
2675,106.6892725056498,10.79001572316384,176,306.1116483318769,0.0
2676,106.68913548175192,10.79011455656934,176,307.25814185050706,0.0
2677,106.68899207749077,10.790222404059039,176,308.9239487261568,0.0
2678,106.68884496000014,10.79033987272728,176,308.2532602828725,0.0
2679,106.68868155147068,10.790467253676457,176,307.93279996355375,0.0
2680,106.68849297727276,10.790612568181816,176,307.31390810883585,0.0
2681,106.68830312238813,10.790755637313428,176,311.3000553131649,0.0
2682,106.68812208055547,10.790912890277774,176,307.09965907794225,0.0
2683,106.68793111559154,10.791055682795703,176,318.0279644731671,0.0
2684,106.68776608587784,10.791237074427483,176,294.3293539084529,0.0
2685,106.6875881653847,10.791316609615386,176,294.3293539084529,0.0
2686,106.67248000000001,10.784942,177,43.27845636682368,-2.0
2687,106.67253999999998,10.785005,177,47.689549773677335,-2.0
2688,106.67257,10.785032000000001,177,41.851073624552164,-2.0
2689,106.67265666666668,10.785127666666668,177,41.851073624552164,-2.0
2690,106.6889537238732,10.785108975071891,178,311.8851648832935,0.0
2691,106.68880213885971,10.785243380829018,178,312.3092082438863,0.0
2692,106.68864470975019,10.785385060657593,178,314.51019809168855,0.0
2693,106.68850189449545,10.785523871559617,178,313.29145131946746,0.0
2694,106.688346744861,10.785668385126963,178,316.94172507127905,0.0
2695,106.68819415855177,10.785829838951315,178,314.23712061866775,0.0
2696,106.68804745112766,10.785971079573926,178,313.13896073356096,0.0
2697,106.68790838627693,10.786099921855138,178,313.10693977477206,0.0
2698,106.68779279939206,10.786206892097251,178,286.9460205390035,0.0
2699,106.68761546518984,10.786260316455708,178,286.9460205390035,0.0
2700,106.69668970769226,10.785448073076925,179,56.568422906108204,-1.0
2701,106.69684397844831,10.785548769396557,179,31.999733993988713,-1.0
2702,106.6969493989071,10.785715576502726,179,41.55314317935152,-1.0
2703,106.69706665730341,10.785846373595511,179,43.47045367928388,-1.0
2704,106.69720634640524,10.785992065359473,179,45.518512476353955,-1.0
2705,106.69734854237294,10.786130135593217,179,38.117276725662315,-1.0
2706,106.69747176190472,10.786285414285716,179,43.10990839823317,-1.0
2707,106.6975927152318,10.786413165562918,179,46.96356021551896,-1.0
2708,106.69770523030294,10.78651703636364,179,46.044959377207924,-1.0
2709,106.697825122905,10.786631329608936,179,37.62304602961452,-1.0
2710,106.69792044,10.786753603333327,179,41.613186854698405,-1.0
2711,106.69802269491531,10.786867423728811,179,41.613186854698405,-1.0
2712,106.6926279649122,10.785649480263158,180,313.0158058964454,0.0
2713,106.69243753921562,10.785825149509801,180,312.62344191268846,0.0
2714,106.6922308704663,10.786013202072537,180,312.76537206789743,0.0
2715,106.69203654545444,10.78619090374332,180,313.11275613686126,0.0
2716,106.69185206711408,10.786361664429519,180,309.6895533166513,0.0
2717,106.69166575172414,10.786514544827586,180,308.7240970948678,0.0
2718,106.69147118705038,10.786668794964026,180,309.4927065668228,0.0
2719,106.6912497011494,10.786849267241378,180,335.5214308833511,0.0
2720,106.6911522607205,10.787060878216126,180,335.5214308833511,0.0
2721,106.6667522214285,10.785794144642864,181,299.01138694975197,0.0
2722,106.66657549865948,10.785891044235935,181,293.3894432488707,0.0
2723,106.66638606615768,10.785972053435104,181,298.27572492388924,0.0
2724,106.66619359936905,10.786074413249212,181,295.5202516127331,0.0
2725,106.665975420168,10.786177399159666,181,302.18431355949303,0.0
2726,106.66577346473034,10.786303066390047,181,294.5661042691636,0.0
2727,106.66555116996048,10.786403535573122,181,301.70747753804363,0.0
2728,106.665327214876,10.786540332644632,181,296.07798404415826,0.0
2729,106.66504273412704,10.786677992063492,181,299.1929288171601,0.0
2730,106.6647672811246,10.786830156626506,181,300.292795314964,0.0
2731,106.6644822108843,10.786994811224494,181,300.292795314964,0.0
2732,106.68171774324324,10.785936999999999,182,55.267453555902804,0.0
2733,106.68193676543208,10.786087129629633,182,59.17119250937706,0.0
2734,106.68216330188679,10.786220801886792,182,68.15317090878168,0.0
2735,106.68239400000004,10.786312250000005,182,68.15783185002465,0.0
2736,106.68255208571432,10.7863749,182,79.584927858599,0.0
2737,106.68273605555555,10.786408333333334,182,71.08098549264827,0.0
2738,106.68296524137929,10.786486,182,77.83914716191562,0.0
2739,106.68312205882351,10.78651941176471,182,76.58371632060579,0.0
2740,106.6833367857143,10.786570053571431,182,65.38980213348309,0.0
2741,106.68351946428574,10.786652785714283,182,53.62577879383308,0.0
2742,106.6836565,10.786752583333335,182,31.53062910718358,0.0
2743,106.68377457894732,10.786942868421056,182,13.099595894827425,0.0
2744,106.68383270833334,10.787189854166668,182,11.84294481980351,0.0
2745,106.6838825,10.787424625,182,355.9032160795596,0.0
2746,106.6838675,10.787631687500005,182,355.42283319216676,0.0
2747,106.68384990000001,10.787849049999998,182,8.861228078548706,0.0
2748,106.68387196153849,10.787988961538463,182,343.5501267033431,0.0
2749,106.68381172413788,10.788190672413792,182,329.93789474343976,0.0
2750,106.68370151219513,10.78837893902439,182,323.72946059709955,0.0
2751,106.68353820930231,10.788598976744185,182,306.83038497375173,0.0
2752,106.6833566590909,10.788733409090906,182,296.1120628387878,0.0
2753,106.68309373913044,10.788860826086957,182,285.8927592239008,0.0
2754,106.6828293846154,10.788935243589746,182,285.8927592239008,0.0
2755,106.69006903321669,10.785954216783221,183,285.088472306253,1.0
2756,106.6898447307692,10.786014007692316,183,312.5111137166983,1.0
2757,106.6896725471698,10.786170066037736,183,311.70332542655564,1.0
2758,106.68952187912089,10.786302807692303,183,314.22607596301077,1.0
2759,106.68938604255321,10.786433531914891,183,309.73808567942825,1.0
2760,106.68925982926832,10.786537274390245,183,311.6645983612045,1.0
2761,106.68913945918364,10.786643178571428,183,314.82648930163896,1.0
2762,106.68901484337351,10.786765644578317,183,309.9845395811995,1.0
2763,106.68886604166669,10.786889027777784,183,315.0381178639467,1.0
2764,106.68869343835614,10.78705991095891,183,311.12946131711703,1.0
2765,106.68847004687494,10.787252789062498,183,311.12946131711703,1.0
2766,106.6902058624814,10.786088289985047,184,43.21755816292863,-1.0
2767,106.69034650547742,10.786236279342727,184,45.4459033172066,-1.0
2768,106.69049802613242,10.786383777003492,184,43.89024368276388,-1.0
2769,106.69065860784329,10.786548819964352,184,43.75912072811256,-1.0
2770,106.6908192378948,10.78671467052632,184,44.030922519509225,-1.0
2771,106.69098425576908,10.786883441346152,184,44.030922519509225,-1.0
2772,106.68106523214287,10.786267571428569,185,52.46098336342097,0.0
2773,106.681214875,10.786381261363637,185,61.092678449345115,0.0
2774,106.68136028125004,10.786460648437505,185,59.23111925434688,0.0
2775,106.68150746753253,10.786547292207791,185,62.811510255866395,0.0
2776,106.68166419047616,10.786626888888893,185,66.18468694060915,0.0
2777,106.6818419,10.786704440000005,185,76.78688492009508,0.0
2778,106.6820014864865,10.786741486486488,185,82.45409693417196,0.0
2779,106.68217754545456,10.786764545454547,185,73.43900459758959,0.0
2780,106.68235,10.786815249999998,185,80.15920510265525,0.0
2781,106.6825168125,10.786843859375,185,74.3486099961183,0.0
2782,106.68271976315788,10.786900078947367,185,72.7939206875467,0.0
