,vehicle,level_1,datetime,speed,y,x,heading,vehicleType,time_interval,distance,heading_interval,Trip,geometry
20273,51C45723,0,2018-04-24 18:30:11,7.0,106.669174,10.770346,81.36334261605454,600,407.0,433.40143464612726,258.5678915959992,5555,POINT (10.770346 106.669174)
20274,51C45723,1,2018-04-24 18:36:58,38.0,106.6730896,10.7709436,60.051953994701776,600,3.0,30.810803089561208,21.311388621352762,5555,POINT (10.7709436 106.6730896)
20276,51C45723,3,2018-04-24 18:37:05,45.0,106.6736815,10.77125825,59.70053454775969,600,3.0,34.21661738388104,0.31155715219775004,5555,POINT (10.77125825 106.6736815)
20292,51C45723,19,2018-04-24 18:38:20,41.0,106.6798175,10.77509625,37.34750388495951,600,3.0,33.62943972014154,16.642260804946286,5555,POINT (10.77509625 106.6798175)
20297,51C45723,24,2018-04-24 18:38:41,41.0,106.68088625,10.77700725,46.07954065163325,600,15.0,104.96612744603792,17.864569068454422,5555,POINT (10.77700725 106.68088625)
20303,51C45723,0,2018-04-24 18:40:21,17.0,106.6837956,10.776824599999998,47.74225046282234,600,14.0,90.29380123641741,56.84992987911212,5557,POINT (10.7768246 106.6837956)
20319,51C45723,16,2018-04-24 18:44:42,16.0,106.69016,10.782804,44.259194175201856,600,11.0,64.38493268219239,1.4343653405835042,5557,POINT (10.782804 106.69016)
20341,51C45723,38,2018-04-24 18:47:44,36.0,106.6976575,10.79055225,45.0426599297604,600,4.0,36.39210617168424,1.9156342931691561,5557,POINT (10.79055225 106.6976575)
20343,51C46372,0,2018-04-24 17:18:00,39.0,106.6809888,10.7924098,125.41526479529483,0,4.0,44.325674060723344,150.07628974841447,5559,POINT (10.7924098 106.6809888)
20378,51C46372,35,2018-04-24 17:21:25,30.0,106.69002166666668,10.784191,127.9621029200647,0,36.0,97.2207420197989,5.785700185940215,5559,POINT (10.784191 106.6900216666667)
20380,51C46372,0,2018-04-24 17:22:06,25.0,106.690962,10.783649666666667,41.05662048047399,0,2.0,12.352317839885893,49.41447513751665,5561,POINT (10.78364966666667 106.690962)
20407,51C46372,27,2018-04-24 17:25:19,29.0,106.69769,10.790608,41.18465341163176,0,1.0,16.649019945929428,0.0836077209233963,5561,POINT (10.790608 106.69769)
20417,51C46372,0,2018-04-24 17:48:36,19.0,106.69586733333334,10.791771,235.01157524411087,0,6.0,33.402574779909216,74.40126453881533,5565,POINT (10.791771 106.6958673333333)
20444,51C46372,27,2018-04-24 17:50:27,24.0,106.68931444444445,10.785208888888887,254.41049600512014,0,7.0,32.902304885545185,22.77329044552917,5565,POINT (10.78520888888889 106.6893144444444)
20445,51C46372,0,2018-04-24 17:50:34,19.0,106.68902299999999,10.7851245,309.12909802668486,0,4.0,32.470602382867476,54.71860202156472,5566,POINT (10.7851245 106.689023)
20459,51C46372,14,2018-04-24 17:51:46,22.0,106.68574,10.787963,312.78254664027327,0,11.0,29.854915768906995,1.373249312292728,5566,POINT (10.787963 106.68574)
20461,51C46372,0,2018-04-24 17:51:58,4.0,106.68554,10.788164,310.2866933382615,0,10.0,30.152304403025646,310.2866933382615,5568,POINT (10.788164 106.68554)
20478,51C46372,17,2018-04-24 17:53:18,40.0,106.68113666666666,10.792308999999998,297.1943864469692,0,3.0,30.742489004855862,11.279576455027893,5568,POINT (10.792309 106.6811366666667)
20480,51C46372,0,2018-04-24 18:11:11,51.0,106.68087083333334,10.792425,123.22557556731665,0,4.0,54.948714676272004,104.46326682990959,5570,POINT (10.792425 106.6808708333333)
20515,51C46372,35,2018-04-24 18:13:53,13.0,106.6903884,10.783845,132.53386469743322,0,6.0,33.60096854753033,3.0846359171568167,5570,POINT (10.783845 106.6903884)
20517,51C46372,0,2018-04-24 18:14:07,22.0,106.690907,10.783627599999999,46.9775952336084,0,4.0,32.96979074626412,43.988100147021704,5572,POINT (10.7836276 106.690907)
20544,51C46372,27,2018-04-24 18:17:01,41.0,106.69733666666666,10.790245666666666,44.80392608216607,0,6.0,69.04760358929052,1.5259805671757718,5572,POINT (10.79024566666667 106.6973366666667)
20552,51C46711,0,2018-04-24 19:30:57,23.0,106.695804,10.791752333333333,227.68893591078148,600,5.0,32.59119764311963,61.51841655587822,5576,POINT (10.79175233333333 106.695804)
20576,51C46711,24,2018-04-24 19:34:30,30.0,106.687605,10.7834241875,221.6864698805796,600,11.0,64.2881554457965,4.185332311839062,5576,POINT (10.7834241875 106.687605)
20578,51C46711,0,2018-04-24 19:34:46,3.0,106.687225,10.782928,224.85496715297344,600,31.0,174.1776557439786,49.99117906343852,5578,POINT (10.782928 106.687225)
20591,51C46711,13,2018-04-24 19:37:24,37.0,106.68255166666668,10.778354,230.68189286304911,600,9.0,72.1974594337873,5.101960185602337,5578,POINT (10.778354 106.6825516666667)
20625,51C46711,0,2018-04-24 20:32:36,30.0,106.67461833333334,10.767839166666667,19.85566172241532,600,3.0,40.75672452557692,97.52537040329788,5590,POINT (10.76783916666667 106.6746183333333)
20628,51C46711,3,2018-04-24 20:32:50,52.0,106.67547,10.769246,38.41602223111176,600,3.0,41.4782687850879,3.4232652330861555,5590,POINT (10.769246 106.67547)
20635,51C46711,10,2018-04-24 20:33:11,55.0,106.67746,10.77147,48.30505994409878,600,14.0,183.39165007168927,3.4850070281187726,5590,POINT (10.77147 106.67746)
20644,51C46711,19,2018-04-24 20:34:13,42.0,106.68322666666666,10.776351333333333,46.5762733726949,600,10.0,143.3195032280684,1.4436438772808202,5590,POINT (10.77635133333333 106.6832266666667)
20656,51C46711,31,2018-04-24 20:35:36,17.0,106.68837,10.781198333333334,46.32890417966693,600,9.0,62.10887773974977,0.9947940053517428,5590,POINT (10.78119833333333 106.68837)
20658,51C46711,0,2018-04-24 20:36:03,33.0,106.69015833333331,10.782887,44.080819287146,600,68.0,492.31927824849885,2.069095531889083,5592,POINT (10.782887 106.6901583333333)
20668,51C46711,10,2018-04-24 20:38:54,27.0,106.69768833333336,10.790557666666665,41.725727820497156,600,5.0,37.88322705801543,0.6594710912615227,5592,POINT (10.79055766666666 106.6976883333334)
20687,51C47407,0,2018-04-24 17:13:14,12.0,106.694965,10.791071,204.0976244992445,500,115.0,51.10555224155954,24.15560153051496,5598,POINT (10.791071 106.694965)
20688,51C47407,1,2018-04-24 17:15:09,7.0,106.69477520000001,10.7906522,224.6746309218567,500,5.0,12.469560666130171,20.577006422612182,5598,POINT (10.7906522 106.6947752)
20711,51C47407,24,2018-04-24 17:19:19,11.1,106.69222,10.788301,220.57565471510586,500,5.0,18.54161265370431,18.349735339133048,5598,POINT (10.788301 106.69222)
20724,51C47407,37,2018-04-24 17:20:29,6.6,106.690262,10.7862,196.72926907832738,500,20.0,14.505920141969607,18.31279015023381,5598,POINT (10.7862 106.690262)
20725,51C47407,0,2018-04-24 17:20:49,6.2,106.69021585714285,10.786081428571427,227.1053576872629,500,5.0,12.86117911115937,30.376088608935557,5599,POINT (10.78608142857143 106.6902158571428)
20772,51C47407,47,2018-04-24 17:26:24,18.8,106.68250666666668,10.778364333333334,225.61796417952044,500,10.0,52.13119567819792,0.6220679784307492,5599,POINT (10.77836433333333 106.6825066666667)
20773,51C47407,48,2018-04-24 17:26:34,12.4,106.68216200000002,10.7780506,253.1214854536713,500,5.0,19.41631271665076,27.503521274150877,5599,POINT (10.7780506 106.682162)
20775,51C47407,50,2018-04-24 17:26:44,10.0,106.681854,10.777992,285.47411384437976,500,9.0,31.07012909400805,15.474101128103595,5599,POINT (10.777992 106.681854)
20778,51C47407,0,2018-04-24 17:27:08,14.2,106.6816475,10.7777135,92.63211439850193,500,5.0,24.05710508437769,39.518768675015785,5602,POINT (10.7777135 106.6816475)
20807,51C47407,29,2018-04-24 17:30:03,5.9,106.6892,10.773804,126.85522859034842,500,5.0,11.631204164668276,3.2691103707263096,5602,POINT (10.773804 106.6892)
20809,51C47407,0,2018-04-24 17:30:13,5.7,106.68930800000001,10.7736365,210.596636611611,500,8.0,13.154420255276115,47.96485215617526,5604,POINT (10.7736365 106.689308)
20838,51C47407,29,2018-04-24 17:33:06,22.4,106.68189,10.765715,243.26285399209343,500,5.0,32.45653773763746,16.125728056661902,5604,POINT (10.765715 106.68189)
20840,51C47809,0,2018-04-24 17:19:49,13.0,106.69803,10.77342,236.20623356331416,500,10.0,44.78082569925507,171.9949412018668,5606,POINT (10.77342 106.69803)
20849,51C47809,9,2018-04-24 17:21:49,15.0,106.695076,10.771432,237.97316932228284,500,10.0,44.66259287374842,5.347907465259682,5606,POINT (10.771432 106.695076)
20896,51C47809,0,2018-04-24 21:07:42,18.0,106.68971,10.77357,26.17273358594708,500,20.0,94.60174225783129,293.01081264857675,5625,POINT (10.77357 106.68971)
20897,51C47809,1,2018-04-24 21:08:02,19.0,106.69006999999999,10.77435275,40.74105700149753,500,10.0,78.95947328225459,14.568323415550456,5625,POINT (10.77435275 106.69007)
20905,51C47809,9,2018-04-24 21:09:58,5.0,106.694632,10.779217875,42.703453487591965,500,30.0,160.82007884072118,5.819061733817066,5625,POINT (10.779217875 106.694632)
20912,51C48433,0,2018-04-24 20:48:17,25.0,106.69607333333332,10.791629333333333,236.45798855171088,0,20.0,144.44337872538264,77.33553513299651,5631,POINT (10.79162933333333 106.6960733333333)
20913,51C48433,1,2018-04-24 20:48:37,35.0,106.69498428571428,10.79090242857143,221.54430115779363,0,3.0,31.40716778820828,14.913687393917227,5631,POINT (10.79090242857143 106.6949842857143)
20932,51C48433,20,2018-04-24 20:50:02,31.0,106.68957833333332,10.785452833333332,216.55853385523602,0,3.0,30.385293328830727,4.86118690581398,5631,POINT (10.78545283333333 106.6895783333333)
20934,51C48433,0,2018-04-24 20:50:18,25.0,106.689575,10.7845445,127.45981775925152,0,2.0,13.656116391417756,39.29331310660129,5633,POINT (10.7845445 106.689575)
20944,51C48433,10,2018-04-24 20:51:08,34.0,106.6920575,10.782283,135.63755703887801,0,8.0,71.31930144387668,1.7104817752573354,5633,POINT (10.782283 106.6920575)
20973,51C48433,0,2018-04-24 21:57:20,28.0,106.68738799999998,10.771519,42.89514808544368,0,10.0,105.32418633006417,303.86389500747237,5646,POINT (10.771519 106.687388)
21003,51C48433,30,2018-04-24 22:01:23,30.0,106.69780333333334,10.782630333333332,41.70524025588326,0,4.0,34.60391149960544,2.218644629327862,5646,POINT (10.78263033333333 106.6978033333333)
21013,51C48433,0,2018-04-24 22:02:52,21.0,106.69490666666664,10.787671666666668,44.67482844525561,0,10.0,86.50795332437202,38.56281987377591,5650,POINT (10.78767166666667 106.6949066666666)
21022,51C48433,9,2018-04-24 22:03:59,32.0,106.69768375,10.79055475,43.24300258309915,0,3.0,31.19753428378896,1.8757715833479551,5650,POINT (10.79055475 106.69768375)
21024,51C48465,0,2018-04-24 17:00:07,27.0,106.69523400000001,10.791204916666667,219.07294320125862,500,10.0,78.28841745643456,60.495736519069006,5652,POINT (10.79120491666667 106.695234)
21046,51C48465,22,2018-04-24 17:04:47,10.0,106.68691125,10.78269625,224.2348168718037,500,20.0,101.33341999619302,4.772876537010802,5652,POINT (10.78269625 106.68691125)
21047,51C48465,0,2018-04-24 17:05:07,24.0,106.68626233333336,10.7820485,224.04167369214485,500,30.0,218.35493623318592,0.19314317965890385,5653,POINT (10.7820485 106.6862623333334)
21055,51C48465,8,2018-04-24 17:07:17,19.0,106.68271399999999,10.778451333333333,250.88933231649798,500,30.0,124.94034733883876,26.53901912938793,5653,POINT (10.77845133333333 106.682714)
21057,51C48465,10,2018-04-24 17:07:57,18.0,106.68129875,10.777830875,214.5367374643481,500,10.0,58.05766313395679,18.60767044383953,5653,POINT (10.777830875 106.68129875)
21062,51C48465,15,2018-04-24 17:08:47,28.0,106.67955625,10.774915,237.23479583050715,500,10.0,78.74132034309307,20.341855721503862,5653,POINT (10.774915 106.67955625)
21067,51C48465,20,2018-04-24 17:09:37,30.0,106.67599875,10.7727405,239.8628219788073,500,10.0,48.70897813003979,1.7880770529063454,5653,POINT (10.7727405 106.67599875)
21068,51C48465,0,2018-04-24 17:09:47,29.0,106.6756125,10.772527500000002,237.90703782641938,500,24.0,394.7652590914456,1.9557841523879065,5654,POINT (10.7725275 106.6756125)
21073,51C48465,5,2018-04-24 17:11:47,8.0,106.6699,10.769136,244.6640593381955,500,10.0,37.995977640909175,9.766971403525504,5654,POINT (10.769136 106.6699)
21080,51C48465,12,2018-04-24 17:13:47,12.0,106.66700875,10.76778075,241.34100254575853,500,20.0,117.19472676396882,1.3241558629338501,5654,POINT (10.76778075 106.66700875)
21094,51C48552,0,2018-04-24 18:47:50,20.0,106.673375,10.77106775,57.6272428553545,0,30.0,212.50883973525643,12.41575824817317,5659,POINT (10.77106775 106.673375)
21100,51C48552,6,2018-04-24 18:49:20,28.0,106.67842666666668,10.774234,53.749538630669356,0,10.0,65.16563895094278,2.49607555740031,5659,POINT (10.774234 106.6784266666667)
21102,51C48552,8,2018-04-24 18:49:40,26.0,106.67954,10.775041,39.67175595995659,0,10.0,87.60257166854021,13.824328804908376,5659,POINT (10.775041 106.67954)
21103,51C48552,9,2018-04-24 18:49:50,26.0,106.68005,10.7756505,27.79094773498757,0,10.0,83.59440746938694,11.88080822496902,5659,POINT (10.7756505 106.68005)
21108,51C48552,0,2018-04-24 18:51:40,14.0,106.68395,10.776890000000002,41.288521626315976,0,10.0,44.86099256943102,30.65537683015055,5663,POINT (10.77689 106.68395)
21127,51C48552,19,2018-04-24 18:57:20,15.0,106.69339499999998,10.786092800000002,48.46372482541519,0,10.0,42.43961582742728,2.269299078641019,5663,POINT (10.7860928 106.693395)
21134,51C48588,0,2018-04-24 17:00:07,22.0,106.69549866666668,10.7913465,229.8035393833004,500,10.0,68.82646279289014,75.02825757350165,5666,POINT (10.7913465 106.6954986666667)
21182,51C48588,48,2018-04-24 17:07:33,14.0,106.68231266666668,10.778097,232.25194506944786,500,5.0,20.08010094653937,10.826535887031524,5666,POINT (10.778097 106.6823126666667)
21184,51C48588,50,2018-04-24 17:07:43,11.0,106.68201266666668,10.777957833333332,283.87412418136495,500,10.0,43.78520204483856,22.09547223106256,5666,POINT (10.77795783333333 106.6820126666667)
21185,51C48588,0,2018-04-24 17:07:53,14.0,106.6816235,10.7780549,230.6916125075277,500,10.0,44.58632832256325,53.18251167383727,5667,POINT (10.7780549 106.6816235)
21187,51C48588,2,2018-04-24 17:08:14,21.0,106.68101000000001,10.7774216,209.10787979121383,500,10.0,65.44323358128064,8.91708808845192,5667,POINT (10.7774216 106.68101)
21190,51C48588,5,2018-04-24 17:08:43,27.0,106.6800412,10.775658400000001,218.84236469960808,500,11.0,75.18802418712757,10.664238631006668,5667,POINT (10.7756584 106.6800412)
21192,51C48588,7,2018-04-24 17:09:03,29.0,106.67891625,10.774524,239.6744437361733,500,11.0,93.80325780248951,11.93788576606471,5667,POINT (10.774524 106.67891625)
21199,51C48588,14,2018-04-24 17:10:24,31.0,106.6732908,10.771079,241.50788104534843,500,10.0,91.61302661040993,8.540169330586934,5667,POINT (10.771079 106.6732908)
21216,51C48588,31,2018-04-24 17:14:26,20.0,106.66542333333332,10.766929333333335,235.7324779775674,500,10.0,75.49953755010752,3.0591294460028564,5667,POINT (10.76692933333334 106.6654233333333)
21255,51C48609,0,2018-04-24 17:03:09,15.0,106.69575090909092,10.791670909090907,221.9910414356751,500,10.0,51.61445851143204,71.24336814691169,5682,POINT (10.79167090909091 106.6957509090909)
21298,51C48609,43,2018-04-24 17:12:02,26.0,106.68251,10.77827,233.06779271199744,500,10.0,50.68073858047573,8.518988924670511,5682,POINT (10.77827 106.68251)
21301,51C48609,0,2018-04-24 17:12:32,14.0,106.68162454545455,10.778035954545457,235.25805124715006,500,10.0,46.624585765359704,45.98514625840042,5684,POINT (10.77803595454546 106.6816245454546)
21303,51C48609,2,2018-04-24 17:12:52,26.0,106.68098057142856,10.777351714285713,210.6056722701347,500,10.0,74.16165327326675,4.013352008059229,5684,POINT (10.77735171428571 106.6809805714286)
21306,51C48609,5,2018-04-24 17:13:23,32.0,106.679852,10.7752346,230.3044577788133,500,10.0,90.52962291498548,22.74858172558743,5684,POINT (10.7752346 106.679852)
21307,51C48609,6,2018-04-24 17:13:33,37.0,106.679216,10.77471325,239.02819861963425,500,10.0,105.15834612312298,8.72374084082091,5684,POINT (10.77471325 106.679216)
21315,51C48609,14,2018-04-24 17:15:03,19.0,106.673064,10.770944400000001,240.87010733346574,500,10.0,61.37068237930952,3.412740327532504,5684,POINT (10.7709444 106.673064)
21325,51C48609,24,2018-04-24 17:17:14,8.0,106.66817,10.7684352,235.25889181063096,500,50.0,18.65023122186852,10.004422379326966,5684,POINT (10.7684352 106.66817)
21333,51C48609,32,2018-04-24 17:20:15,14.0,106.66465,10.7664235,242.4808143004536,500,10.0,40.70406033690705,2.5756145716641186,5684,POINT (10.7664235 106.66465)
21334,51C48609,0,2018-04-24 17:20:25,18.0,106.66431133333332,10.766241333333333,55.7463197707,500,9915.0,39.73001514077957,186.73449452975362,5685,POINT (10.76624133333333 106.6643113333333)
21341,51C48721,7,2018-04-24 20:06:13,20.0,106.66657,10.767360833333335,72.55324040912507,500,64.0,77.7944692574516,12.071635654573125,5685,POINT (10.76736083333333 106.66657)
21344,51C48721,10,2018-04-24 20:07:35,35.0,106.6684825,10.767857000000001,93.08742374104266,500,3.0,32.819413232486355,11.981725529843276,5685,POINT (10.767857 106.6684825)
21351,51C48721,17,2018-04-24 20:08:21,33.0,106.674125,10.76768125,86.10576152781462,500,9.0,56.936529982828034,13.327701830406568,5685,POINT (10.76768125 106.674125)
21355,51C48721,0,2018-04-24 20:09:17,34.0,106.676928,10.770944,46.63522035321515,500,24.0,202.86575731987702,4.683384064760219,5688,POINT (10.770944 106.676928)
21363,51C48721,8,2018-04-24 20:11:19,19.0,106.681862,10.7752905,52.63562813560301,500,22.0,96.71275593990481,6.124910935406637,5688,POINT (10.7752905 106.681862)
21366,51C48721,11,2018-04-24 20:11:51,25.0,106.6830275,10.776138,41.31200042333655,500,1.0,6.642978773452475,6.3783940824907575,5688,POINT (10.776138 106.6830275)
21378,51C48721,23,2018-04-24 20:13:38,30.0,106.68597466666668,10.778851666666664,45.21879296996578,500,7.0,65.77002924260053,2.56031930981257,5688,POINT (10.77885166666666 106.6859746666667)
21400,51C48721,45,2018-04-24 20:17:14,19.0,106.69261975,10.785273875,36.85042148588989,500,44.0,47.5522176503989,10.618762025151804,5688,POINT (10.785273875 106.69261975)
21418,51C48721,63,2018-04-24 20:20:03,24.0,106.697365,10.790295333333333,47.67467879916792,500,5.0,32.74692645894764,0.3037849681230895,5688,POINT (10.79029533333333 106.697365)
21432,51C48830,0,2018-04-24 17:11:14,8.0,106.69279374999998,10.788678333333333,229.67555879109452,500,129.0,36.63411830927907,4.2754617165473405,5694,POINT (10.78867833333333 106.69279375)
21458,51C48830,26,2018-04-24 17:19:13,27.0,106.68240288888887,10.778146444444443,245.7378255033925,500,10.0,55.176201937051154,22.428409049627128,5694,POINT (10.77814644444444 106.6824028888889)
21460,51C48830,28,2018-04-24 17:19:53,25.0,106.68090533333334,10.777242666666664,206.83364849033444,500,10.0,80.27002278554066,28.74045973518878,5694,POINT (10.77724266666666 106.6809053333333)
21464,51C48830,32,2018-04-24 17:20:43,21.0,106.679796,10.775137333333333,234.59607657534443,500,10.0,96.70249403517306,17.26127524224077,5694,POINT (10.77513733333333 106.679796)
21472,51C48830,40,2018-04-24 17:22:03,12.0,106.67380699999998,10.7713912,239.64132120791308,500,10.0,32.842669825892784,3.5823447059043474,5694,POINT (10.7713912 106.673807)
21488,51C48830,56,2018-04-24 17:25:43,20.0,106.66474133333332,10.766469666666666,242.00483812629463,500,10.0,48.31772580217038,5.236536341099393,5694,POINT (10.76646966666667 106.6647413333333)
21498,51C48830,0,2018-04-24 18:43:25,28.0,106.674736,10.7681725,37.03963833945557,500,21.0,223.61596623131214,26.94964279438623,5700,POINT (10.7681725 106.674736)
21499,51C48830,1,2018-04-24 18:43:46,42.0,106.67597114285715,10.769769857142858,45.60933142989857,500,15.0,181.8772048469174,8.569693090443003,5700,POINT (10.76976985714286 106.6759711428572)
21501,51C48830,3,2018-04-24 18:44:11,44.0,106.6779,10.771708,48.49308943089191,500,5.0,58.51344478913187,4.939658418995818,5700,POINT (10.771708 106.6779)
21512,51C48830,14,2018-04-24 18:47:31,29.0,106.68506399999998,10.77801,45.443241144949035,500,40.0,133.79673422648762,1.9725588420050848,5700,POINT (10.77801 106.685064)
21526,51C48830,28,2018-04-24 18:51:41,24.0,106.69206642857144,10.784766285714284,43.655541670197344,500,19.0,170.83771848385902,1.737637288241601,5700,POINT (10.78476628571428 106.6920664285714)
21551,51C49000,0,2018-04-24 17:24:46,6.0,106.69535966666665,10.791295541666665,203.08203413312745,500,5.0,7.003604468500984,31.619568257462703,5709,POINT (10.79129554166667 106.6953596666666)
21562,51C49000,11,2018-04-24 17:27:11,4.0,106.69446360000002,10.7902716,247.73655986037602,500,10.0,14.885429479225245,29.39376144040571,5709,POINT (10.7902716 106.6944636)
21563,51C49000,0,2018-04-24 17:27:21,5.0,106.69434033333334,10.7902085,215.2304958016989,500,5.0,6.655994154227664,32.50606405867705,5710,POINT (10.7902085 106.6943403333333)
21649,51C49000,86,2018-04-24 17:40:22,14.0,106.68217857142858,10.777978142857142,236.5445622782833,500,5.0,19.67781390881944,8.290081495027238,5710,POINT (10.77797814285714 106.6821785714286)
21653,51C49000,0,2018-04-24 17:40:42,14.0,106.681494875,10.7779813125,218.93647181467446,500,9.0,49.906112194200624,40.173910742058695,5713,POINT (10.7779813125 106.681494875)
21662,51C49000,9,2018-04-24 17:41:32,23.0,106.6798475,10.7753095,232.4209862016312,500,5.0,31.77845712765519,16.960978120858808,5713,POINT (10.7753095 106.6798475)
21664,51C49000,11,2018-04-24 17:41:46,20.0,106.67918,10.77477,235.2790439874772,500,6.0,35.95870789998626,4.886218753187394,5713,POINT (10.77477 106.67918)
21682,51C49000,29,2018-04-24 17:43:27,27.0,106.67301100000002,10.7709035,241.0139773286841,500,5.0,39.271952510626285,3.310828131808762,5713,POINT (10.7709035 106.673011)
21702,51C49000,49,2018-04-24 17:45:17,7.0,106.667595,10.768109125,225.15828236918537,500,5.0,9.273519728048788,13.348322853506772,5713,POINT (10.768109125 106.667595)
21706,51C49000,53,2018-04-24 17:45:56,4.0,106.667213,10.76774,212.53479059724398,500,5.0,8.162167798234329,8.868378600040929,5713,POINT (10.76774 106.667213)
21708,51C49000,55,2018-04-24 17:46:17,11.0,106.667165,10.767451,165.19093158424045,500,5.0,21.498856093048865,17.347903604307252,5713,POINT (10.767451 106.667165)
21714,51C49000,61,2018-04-24 17:46:56,5.0,106.66764,10.765717,170.89049117859238,500,6.0,20.830491643783933,7.87969866262037,5713,POINT (10.765717 106.66764)
21770,51C49134,0,2018-04-24 17:16:16,35.0,106.681725,10.789429,134.08931600264756,600,30.0,274.60123820764244,1.9916628632493316,5747,POINT (10.789429 106.681725)
21771,51C49134,1,2018-04-24 17:16:46,33.0,106.683525,10.787705,142.64767656290272,600,21.0,138.29404091515693,8.558360560255181,5747,POINT (10.787705 106.683525)
21775,51C49134,5,2018-04-24 17:17:25,20.0,106.684944,10.786034,124.07854110356676,600,24.0,179.1930018380557,9.087643047984784,5747,POINT (10.786034 106.684944)
21777,51C49134,7,2018-04-24 17:18:31,11.0,106.68694,10.784588,132.39427388442647,600,30.0,167.62806165060624,1.9702715408033955,5747,POINT (10.784588 106.68694)
21780,51C49134,10,2018-04-24 17:19:31,19.0,106.68934,10.782358,138.7976747950422,600,21.0,124.82725605295951,20.20600706599581,5747,POINT (10.782358 106.68934)
21782,51C49134,12,2018-04-24 17:19:58,18.0,106.69028,10.78128,129.14541005406278,600,21.0,146.1542062943817,11.734948699780462,5747,POINT (10.78128 106.69028)
21788,51C49134,18,2018-04-24 17:21:28,31.0,106.69351,10.778738,134.91679584407592,600,18.0,131.54318322340205,18.500141656280192,5747,POINT (10.778738 106.69351)
21789,51C49134,19,2018-04-24 17:21:46,27.0,106.69436,10.7779,131.91100762258725,600,21.0,129.54500040704968,3.0057882214886433,5747,POINT (10.7779 106.69436)
21878,51C49134,0,2018-04-24 19:26:37,23.0,106.68136066666666,10.792156,148.44961931180518,600,79222.0,53.273360429861576,165.33341794496963,5789,POINT (10.792156 106.6813606666667)
21879,51C49259,1,2018-04-24 17:26:59,40.0,106.68162333333332,10.791754,130.65857784084727,600,14.0,176.1492751097075,17.791041470957907,5789,POINT (10.791754 106.6816233333333)
21887,51C49259,9,2018-04-24 17:29:05,7.0,106.68841,10.785469500000001,127.08533113247593,600,9.0,26.07752254442768,11.71471670304004,5789,POINT (10.7854695 106.68841)
21893,51C49259,15,2018-04-24 17:29:53,10.0,106.6904425,10.783804,137.03049398641727,600,15.0,102.11715975492605,5.7944299459482815,5789,POINT (10.783804 106.6904425)
21902,51C49259,24,2018-04-24 17:32:14,12.0,106.69455,10.779946,112.41805938048373,600,3.0,8.988895448764152,21.38850187518331,5789,POINT (10.779946 106.69455)
21954,51C49259,0,2018-04-24 18:55:44,15.0,106.68909875,10.7849415,131.99509860398,600,105.0,574.1378838798862,6.865461155120157,5803,POINT (10.7849415 106.68909875)
21963,51C49259,9,2018-04-24 18:59:24,21.0,106.69698,10.777844333333334,106.4694550469828,600,3.0,14.815682259633686,24.766025233401702,5803,POINT (10.77784433333333 106.69698)
21967,51C49259,0,2018-04-24 19:21:04,31.0,106.69770866666666,10.783242666666665,302.2348633383866,600,24.0,84.86981417132955,56.14905887389551,5806,POINT (10.78324266666666 106.6977086666667)
21968,51C49259,1,2018-04-24 19:21:28,9.0,106.69706,10.78365,314.0225573452367,600,12.0,61.71595504078441,11.787694006850073,5806,POINT (10.78365 106.69706)
21974,51C49259,7,2018-04-24 19:22:40,40.0,106.69393000000001,10.786413333333336,306.16267271218084,600,15.0,143.73871155251973,6.002257897533753,5806,POINT (10.78641333333334 106.69393)
21976,51C49259,9,2018-04-24 19:23:16,11.0,106.692164,10.787703142857143,301.03916024108804,600,9.0,25.540924729647298,5.667464895681803,5806,POINT (10.78770314285714 106.692164)
22004,51C50039,0,2018-04-24 19:20:41,19.0,106.68693833333332,10.77490766666667,114.9915414079726,600,60.0,229.85618852544047,4.363290618345289,5817,POINT (10.77490766666667 106.6869383333333)
22005,51C50039,1,2018-04-24 19:21:41,12.0,106.68883999999998,10.774025,125.41359091049196,600,10.0,44.32746429281503,10.422049502519373,5817,POINT (10.774025 106.68884)
22010,51C50039,6,2018-04-24 19:23:21,17.0,106.69288600000002,10.771685444444444,137.3021747777789,600,20.0,130.9370205909655,18.55597984004673,5817,POINT (10.77168544444444 106.692886)
22011,51C50039,7,2018-04-24 19:23:41,27.0,106.693694,10.7708218,148.60200782407478,600,50.0,73.7342424195137,11.299833046295873,5817,POINT (10.7708218 106.693694)
22017,51C50039,13,2018-04-24 19:25:31,31.0,106.69567666666669,10.7674985,145.18489268614394,600,10.0,61.495107423935906,5.645543241207975,5817,POINT (10.7674985 106.6956766666667)
22027,51C50039,0,2018-04-24 21:43:33,8.0,106.694796,10.769059375,329.17580961061805,600,30.0,223.63143625797161,0.459879868978021,5823,POINT (10.769059375 106.694796)
22030,51C50039,3,2018-04-24 21:44:23,24.0,106.693325,10.771402,307.7220608639334,600,10.0,74.75614240762049,16.367030171828617,5823,POINT (10.771402 106.693325)
22036,51C50039,9,2018-04-24 21:46:03,15.0,106.68829533333331,10.774245666666665,298.60194639657806,600,20.0,143.29420719748654,0.21699817254710752,5823,POINT (10.77424566666667 106.6882953333333)
22067,51C50345,0,2018-04-24 21:36:37,26.0,106.695751875,10.791715375,226.65010233759568,600,1.0,6.780171104144879,78.44309017962641,5830,POINT (10.791715375 106.695751875)
